Account,Fraud_Count
C173077042,1
C1730830963,1
C1730910853,1
C1730928931,1
C1731018841,1
C1731441733,1
C1731493383,1
C1731531059,1
C1731551447,1
C1731783280,1
C1731825076,1
C1731829821,1
C1731869105,1
C1729215544,1
C1728886980,1
C1732055737,1
C1726916988,1
C1724879922,1
C1725513942,1
C1725680409,1
C1725698995,1
C172609143,1
C1726301214,1
C1726326177,1
C1726408560,1
C1726450502,1
C1726453809,1
C1726606589,1
C1726615343,1
C1726841955,1
C1726957418,1
C1728836940,1
C1727044714,1
C172711572,1
C1727119878,1
C1727290928,1
C1727929401,1
C172797825,1
C1728027611,1
C1728211150,1
C1728230521,1
C1728373339,1
C1728402348,1
C1728700338,1
C1728741843,1
C1731942793,1
C1732090063,1
C1738718306,1
C1737133410,1
C1735799250,1
C1736112221,1
C1736184082,1
C1736430131,1
C1736477135,1
C1736479998,1
C1736623686,1
C1736640771,1
C1736726302,1
C1736810162,1
C1736832400,1
C1736966722,1
C1736990542,1
C1737159019,1
C1735529317,1
C1737223057,1
C1737336360,1
C1737566692,1
C1737680610,1
C1737682079,1
C1737727444,1
C1737756635,1
C1737815990,1
C1737929512,1
C1738146204,1
C1738374799,1
C1738520779,1
C1738568883,1
C1735554279,1
C1735200144,1
C1732115289,1
C1733297456,1
C1732153199,1
C1732292791,1
C1732514770,1
C1732604973,1
C1732619349,1
C1732619853,1
C1732693893,1
C1732777090,1
C1732817669,1
C1732833995,1
C1733056191,1
C173311273,1
C1733162010,1
C1733340039,1
C1734856260,1
C1733479449,1
C1733605801,1
C1733725096,1
C1733734380,1
C1733889808,1
C1733969838,1
C1734033789,1
C173424746,1
C1734365365,1
C1734499928,1
C1734542824,1
C1734777637,1
C1734852637,1
C1755092826,1
C1755380031,1
C1755573980,1
C1777553960,1
C1776150191,1
C1776178192,1
C1776253219,1
C1776402146,1
C1776675634,1
C1776720234,1
C1776748909,1
C1776769189,1
C1776782746,1
C1776783873,1
C1776957208,1
C1777315934,1
C177739457,1
C1777586207,1
C1775827036,1
C1777704750,1
C1777824686,1
C1778006925,1
C1778014932,1
C1778038801,1
C1778045793,1
C1778106585,1
C1778202045,1
C1778269666,1
C1778361668,1
C177838089,1
C1778688025,1
C1778895918,1
C1776089845,1
C1775746074,1
C1779051120,1
C1773862727,1
C1772715697,1
C1772832096,1
C1773055339,1
C1773081867,1
C1773172922,1
C1773342001,1
C1773365552,1
C177359070,1
C1773596823,1
C1773649560,1
C1773776028,1
C1773822709,1
C177386089,1
C1773883691,1
C1775717184,1
C1773928363,1
C1773981009,1
C1773992583,1
C1774278732,1
C1774300494,1
C1774310379,1
C1774338708,1
C1774504207,1
C1774696541,1
C1774788670,1
C177484937,1
C1775139869,1
C1775580519,1
C1779028734,1
C1779281480,1
C1755920310,1
C1784567244,1
C1783675813,1
C1783698648,1
C1783886401,1
C1783916245,1
C1783931496,1
C1784013165,1
C1784092244,1
C1784131536,1
C1784137006,1
C1784205179,1
C1784460632,1
C1784541207,1
C1784566970,1
C1784743677,1
C1783458447,1
C1784771871,1
C1784785490,1
C1784796594,1
C1784961866,1
C1785173435,1
C1785352620,1
C1785747825,1
C17858706,1
C1785871119,1
C17859234,1
C1785940596,1
C1785967281,1
C1786011910,1
C1783581377,1
C1783331478,1
C1779832819,1
C1781045188,1
C1779956771,1
C1780087922,1
C1780110867,1
C1780194403,1
C1780378261,1
C1780389653,1
C1780509155,1
C1780532253,1
C178061397,1
C1780665537,1
C1780908136,1
C1780909298,1
C1781043707,1
C1781279814,1
C1783297640,1
C178151720,1
C178173239,1
C1781740019,1
C1781841279,1
C1782019043,1
C17820769,1
C1782100943,1
C1782191241,1
C1782679306,1
C1782791756,1
C1782972951,1
C1783092125,1
C1783169722,1
C1772545154,1
C1772396080,1
C1772301094,1
C1763736933,1
C1761347420,1
C1761527843,1
C1761711704,1
C1762009463,1
C1762082057,1
C1762108679,1
C1762318733,1
C1762365059,1
C1762704986,1
C1763423014,1
C1763502384,1
C1763626980,1
C1763711623,1
C1763793632,1
C1761158321,1
C1763889280,1
C1764109750,1
C1764187305,1
C1764331146,1
C1764461949,1
C1764583028,1
C1764648235,1
C1764741760,1
C1764838564,1
C176494011,1
C1765014536,1
C1765086127,1
C1765119291,1
C1761260133,1
C1761064421,1
C1772296269,1
C1758075827,1
C1756348910,1
C1756376418,1
C1756642124,1
C1756674752,1
C1756737753,1
C175684535,1
C1756917426,1
C1757210539,1
C1757307922,1
C1757559397,1
C1757598776,1
C1757751807,1
C1757788418,1
C1758225011,1
C1760625669,1
C1758241116,1
C1758335977,1
C1758624073,1
C1758704619,1
C1758753461,1
C1759363094,1
C1759432374,1
C1759587587,1
C1759607478,1
C175961135,1
C1759643830,1
C1759829035,1
C1760459612,1
C1765191456,1
C1765193112,1
C1765217259,1
C1770418982,1
C176928407,1
C1769504839,1
C1769542876,1
C1769581889,1
C1769820937,1
C1769880049,1
C1769947269,1
C1770009220,1
C1770033069,1
C1770262477,1
C1770271268,1
C1770361115,1
C1770382625,1
C177042308,1
C1765244113,1
C1770441952,1
C1770563900,1
C1770565614,1
C1770613514,1
C1770745234,1
C1770878693,1
C177097272,1
C1771024241,1
C1771620140,1
C1771742794,1
C1771922925,1
C1772041191,1
C1772129702,1
C1769157927,1
C176907849,1
C1769042905,1
C1768918738,1
C1765315298,1
C1765579007,1
C1765590670,1
C1765660975,1
C1765744035,1
C176579882,1
C1765991027,1
C1766174104,1
C1766231137,1
C1766457372,1
C1766811336,1
C1766823822,1
C1766850055,1
C1767092108,1
C1767197728,1
C1767277816,1
C1767333284,1
C1767389067,1
C1767695983,1
C1767715756,1
C1767820890,1
C1767952032,1
C1768139815,1
C1768255591,1
C1768571590,1
C1768725891,1
C1768881872,1
C1843682589,1
C184389998,1
C1844162816,1
C1921052827,1
C1919218526,1
C191934228,1
C1919400809,1
C1919442037,1
C191950817,1
C1919617921,1
C1919638900,1
C1919721161,1
C1919783086,1
C1919843108,1
C1920187579,1
C1920599052,1
C1921029903,1
C1921197760,1
C1919160151,1
C1921354292,1
C1921410624,1
C1921431894,1
C1921605128,1
C1921639115,1
C1921706460,1
C1921981173,1
C1922018955,1
C1922098798,1
C1922343800,1
C1922445613,1
C1922686366,1
C1922711956,1
C1919174675,1
C1918934955,1
C1922828230,1
C1917556280,1
C1915659563,1
C1915876350,1
C1915924384,1
C1916200037,1
C1916355655,1
C1916439605,1
C191674614,1
C1916793179,1
C1916867562,1
C1916979174,1
C1917022253,1
C191725289,1
C1917348003,1
C1917566425,1
C1918913776,1
C1917732359,1
C1917836086,1
C1917849910,1
C1917884973,1
C1918133252,1
C1918140601,1
C1918267923,1
C1918368485,1
C1918475530,1
C1918590482,1
C1918619369,1
C1918631578,1
C1918912745,1
C1922723403,1
C1923199503,1
C191560026,1
C192831287,1
C1927390532,1
C1927425831,1
C1927429291,1
C1927485075,1
C1927560310,1
C1927695058,1
C1927784651,1
C1927793477,1
C1927794445,1
C1927843897,1
C1927883034,1
C1928207921,1
C1928293922,1
C1928486758,1
C1926697362,1
C1928586113,1
C1928734777,1
C1928781788,1
C1929001854,1
C1929273714,1
C19292778,1
C1929279421,1
C1929563622,1
C1930074465,1
C1930318116,1
C193037464,1
C1930526816,1
C193080093,1
C1927136049,1
C1926682191,1
C19233081,1
C1924984729,1
C1923492040,1
C1923665675,1
C1923690438,1
C1923821015,1
C192399554,1
C1924072555,1
C1924115884,1
C1924171481,1
C1924280884,1
C1924324818,1
C1924819365,1
C1924852703,1
C192491518,1
C1925188324,1
C1926590870,1
C1925284457,1
C1925322228,1
C1925386760,1
C1925659680,1
C1925673449,1
C1925676917,1
C1926006259,1
C1926290864,1
C1926292993,1
C192629341,1
C1926307448,1
C192639055,1
C1926498951,1
C1915645992,1
C1915521741,1
C1901902760,1
C1906616566,1
C190485576,1
C1904979167,1
C1905022556,1
C1905066109,1
C1905238884,1
C1905990879,1
C1906024708,1
C190615987,1
C1906191746,1
C1906309397,1
C1906321498,1
C1906469429,1
C1906595632,1
C1906628282,1
C1904688635,1
C1906681343,1
C1906745138,1
C1906797318,1
C1906906636,1
C1907001338,1
C1907027988,1
C1907033447,1
C1907577066,1
C1907611858,1
C1907685273,1
C1907708290,1
C1907745534,1
C190775867,1
C1904718336,1
C1904675191,1
C1907987459,1
C1903297652,1
C1901947774,1
C1902245575,1
C1902385842,1
C1902434335,1
C1902597722,1
C1902876077,1
C1902905747,1
C1902927985,1
C1902968473,1
C1902984290,1
C1903020590,1
C1903139702,1
C1903233179,1
C1903470107,1
C1904629487,1
C1903805843,1
C1903932056,1
C1903974200,1
C1904194298,1
C190430667,1
C1904322081,1
C1904352957,1
C1904367873,1
C1904414737,1
C1904435627,1
C1904470036,1
C190447545,1
C1904581587,1
C1907944035,1
C1908037718,1
C1915328569,1
C1913346868,1
C1911344900,1
C1911506122,1
C1911667833,1
C1911678087,1
C1911704726,1
C1911772195,1
C1911994336,1
C1911997323,1
C1912538788,1
C1912599931,1
C1912599968,1
C1913190788,1
C1913306809,1
C1913721465,1
C1911284764,1
C1914099833,1
C1914252459,1
C1914366882,1
C1914393339,1
C1914468844,1
C1914529575,1
C1914647954,1
C1914819336,1
C1914910500,1
C1915139029,1
C191516415,1
C1915179121,1
C1915229733,1
C1911342883,1
C1911204207,1
C1908047930,1
C1909453139,1
C1908083976,1
C1908107274,1
C1908168438,1
C1908319524,1
C1908563566,1
C1908599999,1
C1908627867,1
C1908664816,1
C1908782637,1
C1908904298,1
C1909269068,1
C1909320319,1
C1909363754,1
C1909486199,1
C1910926478,1
C1909564191,1
C1909573304,1
C1910008940,1
C1910018633,1
C1910128336,1
C1910239392,1
C1910414505,1
C1910425961,1
C191042832,1
C1910520742,1
C1910586925,1
C1910771897,1
C1910853781,1
C1931126401,1
C1931140794,1
C1931212575,1
C1955616732,1
C1953342406,1
C1953680528,1
C1954069781,1
C1954089665,1
C1954167888,1
C1954217280,1
C1954451827,1
C1954906518,1
C1955341893,1
C1955464150,1
C1955514169,1
C1955533905,1
C1955555137,1
C195565327,1
C1953138233,1
C1955850901,1
C1956024073,1
C1956060083,1
C1956153876,1
C1956260349,1
C1956477953,1
C1956659443,1
C1956698065,1
C1956707614,1
C1956751505,1
C19567872,1
C1956897867,1
C1957456794,1
C1953200125,1
C1953014312,1
C1957802478,1
C1950313114,1
C1948800216,1
C1948809039,1
C1948838736,1
C1949146273,1
C1949246780,1
C1949432790,1
C1949534570,1
C1949729831,1
C1949843837,1
C1949844658,1
C1949981498,1
C195008073,1
C1950153528,1
C1950513519,1
C1952841743,1
C1950985216,1
C1951018311,1
C1951372697,1
C1951439287,1
C1951866325,1
C195200661,1
C1952007189,1
C1952070142,1
C1952239554,1
C1952386173,1
C1952555964,1
C1952713155,1
C1952829902,1
C1957774921,1
C1957817562,1
C1931470495,1
C1962820602,1
C1961658311,1
C1961781610,1
C1961802855,1
C1961860165,1
C1962232117,1
C1962241451,1
C1962276701,1
C1962362775,1
C1962368245,1
C1962370851,1
C1962597060,1
C1962729026,1
C1962731404,1
C1963008787,1
C1961506277,1
C1963047520,1
C1963429607,1
C1963510795,1
C1000039615,1
C1963548176,1
C1963602022,1
C1963804586,1
C1963829295,1
C1964276843,1
C1964503568,1
C1964629254,1
C1964653709,1
C1964768315,1
C1961561601,1
C1961462309,1
C1957980970,1
C1959655312,1
C1958197086,1
C1958275811,1
C1958391057,1
C1958431275,1
C195861117,1
C1958670415,1
C195893407,1
C195897320,1
C1959028014,1
C1959131299,1
C1959198865,1
C1959262781,1
C1959379782,1
C1959724635,1
C196135268,1
C1959772119,1
C1959804825,1
C1959891582,1
C1960007029,1
C1960144830,1
C1960441382,1
C1960732564,1
C1960830625,1
C1960849749,1
C1960915719,1
C1961052660,1
C1961162790,1
C1961352434,1
C19486690,1
C1948643468,1
C1948614614,1
C1937221024,1
C1935979044,1
C1936176559,1
C193638063,1
C1936469791,1
C1936471789,1
C1936484732,1
C1936595952,1
C1936702457,1
C193696150,1
C1937012052,1
C1937119864,1
C1937124705,1
C1937187979,1
C193723315,1
C1935865739,1
C1937398960,1
C1937566319,1
C1937824051,1
C1937972935,1
C1938001564,1
C1938098816,1
C1938167452,1
C1938184125,1
C1938257579,1
C1938348365,1
C1938399138,1
C1938522935,1
C1938531779,1
C1935951108,1
C1935735129,1
C1948396559,1
C193359947,1
C1931513332,1
C1931992336,1
C19320432,1
C1932157350,1
C193216124,1
C1932237865,1
C1932342438,1
C1932446672,1
C1932528872,1
C1932810385,1
C1933153294,1
C1933220701,1
C1933312509,1
C193366588,1
C1935607545,1
C1934167334,1
C1934228765,1
C1934229125,1
C1934242294,1
C1934555881,1
C1934689735,1
C1934743531,1
C1934752840,1
C1934910898,1
C1934932538,1
C1935083121,1
C1935426348,1
C193546785,1
C1938541482,1
C1938563375,1
C1938611735,1
C1945733096,1
C1943218565,1
C1943481220,1
C1943513449,1
C1943739339,1
C1943832045,1
C194390242,1
C1944000382,1
C1944439526,1
C1944707088,1
C1944775244,1
C1944993034,1
C1945517835,1
C1945606464,1
C1946400298,1
C1938630563,1
C1946854370,1
C1947044006,1
C1947091405,1
C1947200265,1
C1947251824,1
C1947336797,1
C1947418069,1
C1947443919,1
C1947737398,1
C1947776397,1
C194800493,1
C1948033294,1
C1948189565,1
C1943166088,1
C1943035260,1
C1942950399,1
C194292949,1
C1938848302,1
C1938899713,1
C1939028448,1
C193914526,1
C1939262024,1
C1939346378,1
C1939685950,1
C1939829449,1
C1939861017,1
C1939914504,1
C1939942308,1
C1940127707,1
C1940362937,1
C1940750830,1
C1940873838,1
C194088609,1
C1941053102,1
C1941295125,1
C194150197,1
C1941677118,1
C1941798570,1
C1941943656,1
C1941960795,1
C1942317737,1
C194251863,1
C1942661971,1
C1942668370,1
C1901906276,1
C1901879882,1
C1844195426,1
C1861392747,1
C1860471678,1
C1860550733,1
C1860612852,1
C186075022,1
C1860777745,1
C1860792414,1
C1860988881,1
C1861046549,1
C1861208726,1
C1861214292,1
C1861301059,1
C1861323130,1
C1861343965,1
C1861429530,1
C1860206969,1
C1861461304,1
C1861496569,1
C1861630818,1
C1861680707,1
C1861810254,1
C1861878353,1
C1862192948,1
C1862839091,1
C1862849619,1
C1862889538,1
C1863134170,1
C1863182512,1
C1863248518,1
C1860220594,1
C1860004180,1
C1863782967,1
C1857536723,1
C1857126069,1
C1857128616,1
C1857166284,1
C1857166842,1
C1857213290,1
C1857315349,1
C1857315735,1
C1857340685,1
C185736530,1
C1857371794,1
C1857424764,1
C1857425198,1
C1857489498,1
C1857609531,1
C1859977645,1
C185770751,1
C1857854292,1
C1858035274,1
C1858182940,1
C1858951589,1
C185905309,1
C1859137330,1
C1859428383,1
C1859440956,1
C1859539319,1
C1859562706,1
C1859628307,1
C1859886092,1
C1863683348,1
C1864175867,1
C185710964,1
C1870904477,1
C1868266376,1
C1868484572,1
C1868561547,1
C1868574170,1
C1868631555,1
C1868659811,1
C1868920588,1
C1868986147,1
C1869569059,1
C187003586,1
C1870117792,1
C1870394283,1
C1870887119,1
C187106136,1
C1868182822,1
C1871216635,1
C1871273131,1
C1871574805,1
C1871604900,1
C1871680128,1
C1871742999,1
C1871778702,1
C1872047468,1
C187205970,1
C1872196255,1
C1872359745,1
C187250365,1
C1872678613,1
C1868228472,1
C1868096235,1
C1864215289,1
C1865310403,1
C1864318595,1
C1864352304,1
C1864459372,1
C1864486913,1
C1864667577,1
C1864714673,1
C1864787656,1
C1864986190,1
C1865051684,1
C18650773,1
C1865083017,1
C1865178469,1
C1865185181,1
C186550452,1
C1868084224,1
C1865669810,1
C1866259073,1
C1866292696,1
C1866365124,1
C1866512540,1
C1866696919,1
C1866778945,1
C1867095395,1
C1867593514,1
C1867694951,1
C1867725412,1
C1867808615,1
C1867928839,1
C1857116353,1
C1857006828,1
C1901678626,1
C1848080177,1
C1846777916,1
C1846853736,1
C184686299,1
C1846913649,1
C1847025661,1
C1847166254,1
C1847194687,1
C1847574055,1
C1847588004,1
C1847735500,1
C1847744332,1
C1847949987,1
C1848030432,1
C184826905,1
C1846613103,1
C1848415041,1
C1848485369,1
C1848562108,1
C1848640378,1
C1848657199,1
C1848705400,1
C1848818372,1
C1848884000,1
C1848921625,1
C1848964453,1
C1849235881,1
C184933792,1
C1849389849,1
C1846753958,1
C1846567377,1
C1850161112,1
C1845243200,1
C184438165,1
C1844415147,1
C1844577837,1
C1844625482,1
C1844648753,1
C1844657396,1
C1844668736,1
C1844764080,1
C1844789908,1
C1844811503,1
C1844870771,1
C1844941220,1
C1845085414,1
C1845454349,1
C1846430620,1
C184545705,1
C1845646246,1
C1845662039,1
C1845753498,1
C1845779361,1
C1845834519,1
C1845867430,1
C184586799,1
C1845869240,1
C1846017772,1
C1846115729,1
C1846239303,1
C1846352477,1
C1849745670,1
C185016231,1
C1856760155,1
C1854965389,1
C1853514800,1
C1853529603,1
C1853601480,1
C1853789265,1
C1853850752,1
C1854018757,1
C1854024553,1
C1854275574,1
C1854432307,1
C1854457875,1
C1854590782,1
C185461868,1
C1854902187,1
C1855196717,1
C1853423819,1
C1855522502,1
C1855553543,1
C1855594531,1
C1855735331,1
C1855947267,1
C1856023832,1
C1856113052,1
C185633643,1
C1856352651,1
C1856398520,1
C1856399120,1
C1856701476,1
C1856719659,1
C1853440908,1
C1853390476,1
C1850194854,1
C1851310686,1
C1850286862,1
C1850423904,1
C18505575,1
C1850623085,1
C1850635238,1
C1850675328,1
C1850704979,1
C1850753027,1
C1850890702,1
C1851065642,1
C1851117784,1
C1851184528,1
C1851254039,1
C1851353200,1
C1853365530,1
C1851386700,1
C1851909652,1
C185217434,1
C1852255407,1
C1852367071,1
C185244782,1
C1852471994,1
C1852618568,1
C1852767807,1
C185289348,1
C1852949479,1
C1852963634,1
C1853051693,1
C1872912414,1
C1873019648,1
C1873086180,1
C1893109609,1
C1891733615,1
C189207115,1
C1892138777,1
C1892199981,1
C1892216157,1
C1892460908,1
C1892500400,1
C1892591356,1
C1892705319,1
C189270859,1
C1892844368,1
C1892918810,1
C1892976179,1
C1893124712,1
C1891377178,1
C189328986,1
C1893331060,1
C1893337612,1
C1893385934,1
C1893589234,1
C1893971699,1
C1894004688,1
C1894511289,1
C1894539182,1
C1894578299,1
C1894579246,1
C1894579301,1
C1894714904,1
C1891630790,1
C1891374197,1
C1895261064,1
C1888926728,1
C1887373253,1
C1887453436,1
C1887464213,1
C1887744176,1
C1887925622,1
C18879780,1
C1888133010,1
C1888149669,1
C1888226691,1
C1888264566,1
C188876260,1
C1888769481,1
C1888923091,1
C1888967333,1
C1891359614,1
C1889323500,1
C1889530016,1
C1889568678,1
C188968777,1
C1889751415,1
C1889901787,1
C188991252,1
C1890267069,1
C1890301666,1
C1890383797,1
C1890666727,1
C1890719438,1
C1891204803,1
C1895081516,1
C1895315229,1
C1873104472,1
C1899244815,1
C189821209,1
C1898408959,1
C1898428967,1
C1898490203,1
C1898517729,1
C1898572552,1
C1898820013,1
C1898980323,1
C1899026016,1
C1899051151,1
C1899102939,1
C1899106071,1
C1899112763,1
C1899325653,1
C1897996177,1
C1899367925,1
C1899371131,1
C1899546171,1
C189961618,1
C1899697178,1
C1899752414,1
C1899996143,1
C19001916,1
C1900295340,1
C19004745,1
C1900756070,1
C1900819473,1
C1901170304,1
C1898150915,1
C1897901588,1
C189532677,1
C1896614473,1
C1895360219,1
C1895390666,1
C1895426954,1
C1895502968,1
C1895636765,1
C1895716929,1
C1895897048,1
C189611887,1
C1896146009,1
C1896227461,1
C1896366978,1
C189647886,1
C1896575242,1
C1896858408,1
C1897864068,1
C1896884992,1
C1897016446,1
C1897067419,1
C1897080488,1
C1897206044,1
C1897350199,1
C1897380922,1
C1897399258,1
C1897617923,1
C1897651048,1
C1897800945,1
C1897803882,1
C1897851214,1
C1887371650,1
C1887135298,1
C1886829961,1
C1877543118,1
C1876256795,1
C1876362324,1
C1876397453,1
C1876689114,1
C1876954807,1
C1877061834,1
C1877082345,1
C1877132706,1
C1877166581,1
C1877358148,1
C1877373343,1
C1877485591,1
C1877540885,1
C1877698691,1
C1875866923,1
C1877706055,1
C1877779310,1
C1877856948,1
C1877863116,1
C1878016085,1
C1878038300,1
C1878410871,1
C1878448827,1
C1878476397,1
C1878609534,1
C187881338,1
C1878954477,1
C1879166409,1
C1875884022,1
C1875485157,1
C1886648323,1
C1873858924,1
C1873143762,1
C1873188115,1
C1873232780,1
C1873285106,1
C1873382948,1
C1873402307,1
C1873441718,1
C1873532764,1
C1873557326,1
C1873591619,1
C1873632807,1
C1873655308,1
C1873712086,1
C1874018403,1
C1875243671,1
C1874090524,1
C187429960,1
C1874406892,1
C1874408253,1
C1874416454,1
C1874513050,1
C1874670723,1
C1874866148,1
C1874877556,1
C1874951604,1
C1874985982,1
C1875051976,1
C1875095816,1
C1879175902,1
C1879221342,1
C1879363674,1
C1884505964,1
C1883146038,1
C1883340818,1
C1883460887,1
C1883597351,1
C1883647961,1
C1883768704,1
C18838691,1
C1884000068,1
C1884262933,1
C1884304223,1
C1884318665,1
C1884412313,1
C1884465429,1
C1884751175,1
C1879397053,1
C1884883180,1
C1885290668,1
C1885333477,1
C1885602462,1
C1885652629,1
C1885948994,1
C1886113938,1
C1886191658,1
C1886207550,1
C1886391505,1
C188653077,1
C1886597663,1
C1886638002,1
C1883074444,1
C1882943298,1
C1882912047,1
C1882736497,1
C1879948586,1
C1879989290,1
C1880051906,1
C1880386653,1
C1880748813,1
C1880773458,1
C1880789333,1
C1880832297,1
C1880907151,1
C1881000569,1
C1881116283,1
C1881121071,1
C1881462722,1
C1881567873,1
C1881699309,1
C1881816007,1
C1881841831,1
C18819667,1
C188203281,1
C1882040140,1
C1882162040,1
C1882225131,1
C1882250121,1
C1882398293,1
C1882416081,1
C1882634733,1
C188272738,1
C1724748563,1
C1724722512,1
C1724629227,1
C1565612524,1
C1563918276,1
C1564045599,1
C1564090891,1
C1564124354,1
C1564280287,1
C1564479230,1
C1564547651,1
C1564763592,1
C1564795146,1
C156487696,1
C1565281210,1
C1565320699,1
C1565397957,1
C1565674952,1
C1563520398,1
C1565735619,1
C1565876576,1
C156594551,1
C1565972600,1
C1566001424,1
C1566081912,1
C1566175487,1
C1566359738,1
C1566512642,1
C156651534,1
C1566688012,1
C1566713324,1
C1566921402,1
C1563604269,1
C1563386305,1
C1566996689,1
C1562094367,1
C1560676019,1
C1560860493,1
C156111080,1
C1561180721,1
C1561200626,1
C1561550785,1
C1561593224,1
C1561647393,1
C1561724492,1
C1561774472,1
C156186481,1
C1562027253,1
C1562052816,1
C1562137241,1
C1563301759,1
C1562137576,1
C156225699,1
C1562259675,1
C1562312616,1
C1562667189,1
C1562672245,1
C1562779762,1
C1562904239,1
C1562962865,1
C1562975084,1
C1563063305,1
C1563094045,1
C1563109259,1
C1566929124,1
C1567288795,1
C1560573396,1
C1573491047,1
C1571596943,1
C1571623448,1
C1571743599,1
C1571788325,1
C157192204,1
C1572407780,1
C1572482192,1
C1572583311,1
C1572733222,1
C1572906420,1
C1573144849,1
C1573230375,1
C1573457195,1
C1573553725,1
C157136573,1
C1573658797,1
C1573752300,1
C1573791290,1
C1573880228,1
C157425928,1
C1574358644,1
C1574416258,1
C1574461768,1
C1574469081,1
C1574654843,1
C1574807586,1
C157484257,1
C1574875173,1
C1571546632,1
C1571315901,1
C1567322020,1
C1569009550,1
C1567508562,1
C1567764028,1
C1567802675,1
C15678402,1
C1568123931,1
C1568238028,1
C1568271281,1
C1568400442,1
C1568587963,1
C156864267,1
C1568770373,1
C1568773487,1
C1568950252,1
C1569153511,1
C157115581,1
C1569274327,1
C1569480629,1
C156998155,1
C1570004468,1
C1570042752,1
C1570256460,1
C1570281685,1
C1570699013,1
C1570947686,1
C1571003117,1
C157107660,1
C1571077374,1
C1571144443,1
C1560648238,1
C1560476015,1
C1545338291,1
C1550599239,1
C1548903046,1
C1549220926,1
C1549495686,1
C1549516546,1
C1549709638,1
C1549769780,1
C1549789075,1
C1550140499,1
C1550187391,1
C1550289532,1
C1550404479,1
C1550431717,1
C1550443264,1
C1550636645,1
C1548769886,1
C1550662745,1
C1550949725,1
C1551140519,1
C1551236270,1
C1551302836,1
C1551346623,1
C1551381510,1
C1551473750,1
C1551587601,1
C1551811070,1
C1551847216,1
C1551990809,1
C1552047052,1
C154881805,1
C1548348754,1
C1552135476,1
C1546564200,1
C1545375198,1
C1545423847,1
C1545516958,1
C1545532568,1
C1545590429,1
C154560289,1
C1545616572,1
C1545632149,1
C1545652297,1
C1545814282,1
C1546219364,1
C1546346037,1
C1546411648,1
C1546609345,1
C1547908337,1
C1546732203,1
C1546786985,1
C1546968291,1
C1547058587,1
C1547228019,1
C1547230458,1
C1547240563,1
C1547394308,1
C154757729,1
C1547608919,1
C1547714604,1
C1547774337,1
C1547797101,1
C1552080163,1
C1552180409,1
C1560425158,1
C1559008731,1
C1557504343,1
C1557521706,1
C155774205,1
C155793474,1
C1558078875,1
C1558094676,1
C1558118886,1
C1558137654,1
C1558494610,1
C1558543265,1
C1558734299,1
C155884105,1
C1558861751,1
C1559145787,1
C1557023354,1
C1559180710,1
C1559231794,1
C1559351249,1
C1559513408,1
C1559534298,1
C1559662408,1
C1559945505,1
C1559989964,1
C156002993,1
C156009552,1
C1560190757,1
C1560262585,1
C1560394123,1
C1557244190,1
C1556905270,1
C1552242254,1
C1554273675,1
C1552333494,1
C1552522980,1
C1552716986,1
C1552849727,1
C1552999118,1
C1553362573,1
C1553540945,1
C1553779926,1
C1553979696,1
C1553982195,1
C1554022122,1
C1554179748,1
C1554219817,1
C155431672,1
C1556710652,1
C1554473398,1
C1554476444,1
C1554550313,1
C155466948,1
C1554818720,1
C1555099712,1
C155517114,1
C1555514424,1
C1555882195,1
C1555994470,1
C1556017214,1
C1556025752,1
C1556029086,1
C1575202335,1
C1575226124,1
C1575356440,1
C1593401972,1
C1591659035,1
C159173164,1
C1591981184,1
C1592208539,1
C1592225219,1
C1592579801,1
C1592623877,1
C159267828,1
C159277723,1
C1592823554,1
C1592896845,1
C1592906945,1
C1593088347,1
C1593617762,1
C1591480301,1
C159373411,1
C1593902970,1
C1593930308,1
C159404315,1
C1594325681,1
C1594525511,1
C1594778194,1
C1594841264,1
C1595104027,1
C1595140561,1
C1595218853,1
C1595458981,1
C1595490244,1
C1591547495,1
C1591408637,1
C1595793252,1
C1589547066,1
C1588274712,1
C1588297046,1
C1588399421,1
C1588509166,1
C1588541391,1
C1588665319,1
C1588740494,1
C1588880909,1
C1588957214,1
C1588962215,1
C1589254614,1
C1589402029,1
C1589465909,1
C1589553907,1
C1591403785,1
C158964639,1
C1589898085,1
C1590217660,1
C1590287845,1
C1590395791,1
C1590627375,1
C1590661770,1
C1590703895,1
C1590888168,1
C1590896379,1
C1590958349,1
C1591313088,1
C1591378177,1
C1595540217,1
C1596015733,1
C1575445861,1
C1601626536,1
C1600031018,1
C1600071460,1
C160013718,1
C1600275467,1
C1600390479,1
C160052939,1
C1600632872,1
C1600956649,1
C160106315,1
C1601116919,1
C1601194258,1
C1601578028,1
C1601590561,1
C160168142,1
C159990458,1
C1601738020,1
C1601872168,1
C1601875596,1
C160187757,1
C160197221,1
C1602054456,1
C1602457625,1
C1602479999,1
C1602753129,1
C1603043156,1
C1603157769,1
C1603347069,1
C1603586973,1
C1599964062,1
C15998384,1
C1596047986,1
C159739802,1
C1596133933,1
C1596175198,1
C1596180537,1
C159626180,1
C1596268050,1
C1596300422,1
C1596412871,1
C1596545373,1
C1596756534,1
C1597001558,1
C1597187760,1
C1597258791,1
C159727303,1
C1597398625,1
C15998296,1
C1597477718,1
C1597812887,1
C1597827743,1
C1597957921,1
C1598093158,1
C1598804430,1
C1598819354,1
C1599110470,1
C1599191169,1
C1599314459,1
C159949095,1
